 0.10    9.7777495452917    -100.0005649256208    -5.999417928010579
 0.20    4.7776646821613    -25.001133166857    -5.997670973602360
 0.30    3.1108560234414    -11.112819175058    -5.994756909799464
 0.40    2.2773227347684    -6.2522930010646    -5.990671985990251
 0.50    1.7770636405967    -4.0028914192655    -5.985410869040893
 0.60    1.44341055148162    -2.7812846003275    -5.978966560184072
 0.70    1.20493301970856    -2.0449591025625    -5.971330287287742
 0.80    1.02591452413448    -1.5673028946975    -5.962491372318171
 0.90    0.88651119638960    -1.24005872191811    -5.952437074228345
 1.00    0.77481531193648    -1.00621018646711    -5.941152408183083
 1.10    0.683247789973504    -0.83341084179196    -5.928619943046608
 1.20    0.606754451561769    -0.70220181818001    -5.914819580489844
 1.30    0.541834787293431    -0.60030779306770    -5.899728321014695
 1.40    0.485986986782453    -0.519674795406094    -5.883320024730549
 1.50    0.437374982877472    -0.454840804105186    -5.8655651779260666
 1.60    0.3946203889247709    -0.401995322886746    -5.8464306803848957
 1.70    0.3566679135238107    -0.358413973379198    -5.8258796729449692
 1.80    0.3226956901172333    -0.322106384112387    -5.8038714298167175
 1.90    0.2920539861859544    -0.291590082676197    -5.7803613452912793
 2.00    0.2642223711744452    -0.2657413318600924    -5.7553010490835479
 2.10    0.23877920081150339    -0.2436943521467669    -5.72863868779295895
 2.20    0.21537950681735629    -0.2247717882157735    -5.70031941069403230
 2.30    0.19373873745333087    -0.2084358481108733    -5.67028609498677215
 2.40    0.17362064030963695    -0.1942534386683862    -5.63848033747217370
 2.50    0.15482811842433042    -0.18187098863450717    -5.60484372544518360
 2.60    0.137196242497797577    -0.17099612040054014    -5.56931937924112598
 2.70    0.120586836073672654    -0.16138425715554159    -5.531853733305701359
 2.80    0.104884210241145415    -0.15282884100007916    -5.492398494256696149
 2.90    0.089991736650568532    -0.145154213946077630    -5.450912686875667455
 3.00    0.0758290294366487094    -0.138210456519296517    -5.407364676856464155
 3.10    0.0623295686020123307    -0.131869639799085167    -5.361734046918576149
 3.20    0.0494386458340767554    -0.126023061082748120    -5.3140132038436776887
 3.30    0.0371115520618280348    -0.120579123654370458    -5.2642086092016639142
 3.40    0.0253119559894430246    -0.1154616003708710222    -5.2123415544119959800
 3.50    0.01401044515847060801    -0.1106080941961015381    -5.1584484373200989583
 3.60    0.00318321634823126587    -0.1059685761703784448    -5.1025805371364525376
