  0.10    -0.031250067641018764    -41.999923295304872
  0.20    -0.031250270567988625    -41.999693179423372
  0.30    -0.031250608792650914    -41.999309646966891
  0.40    -0.031251082334576615    -41.998772688953541
  0.50    -0.0312516912211695115    -41.9980822928068521
  0.60    -0.0312524354876705898    -41.997238442353938
  0.70    -0.0312533151771637044    -41.9962411178231443
  0.80    -0.0312543303405825017    -41.9950902958411691
  0.90    -0.0312554810367186032    -41.9937859494296589
  1.00    -0.0312567673322310491    -41.9923280480012784
  1.10    -0.031258189301657003    -41.9907165573552517
  1.20    -0.0312597470274237169    -41.9889514396723761
  1.30    -0.03126144059986175922    -41.98703265350950398
  1.40    -0.03126327011721950371    -41.98496015379349391
  1.50    -0.0312652356856788826    -41.98273389181462703
  1.60    -0.03126733741937240233    -41.9803538152194883
  1.70    -0.03126957544040142377    -41.97781986800330962
  1.80    -0.03127194987885570668    -41.975131990501773
  1.90    -0.0312744608728342193    -41.9722901193822711
  2.00    -0.03127710856846721315    -41.96929418763462284
  2.10    -0.0312798931199395634    -41.96614412456124117
  2.20    -0.03128281468951537483    -41.96283985576675022
  2.30    -0.03128587344756385349    -41.95938130314704876
  2.40    -0.03128906957258644362    -41.95576838487781689
  2.50    -0.031292403251245229588    -41.9520010154024624
  2.60    -0.031295874678392601823    -41.948079105419503628
  2.70    -0.031299484057102186101    -41.944002561869384871
  2.80    -0.031303231598701034412    -41.939771287920720865
  2.90    -0.031307117522803075956    -41.93538518295596613
  3.00    -0.031311142057343826005    -41.930844142556505186
  3.10    -0.031315305438616349851    -41.92614805848715949
  3.20    -0.031319607911308478801    -41.921296818680106538
  3.30    -0.031324049728541274131    -41.91629030721820686
  3.40    -0.031328631151908734763    -41.911128404317733976
  3.50    -0.031333352451518743326    -41.905810986310502586
  3.60    -0.031338213906035244433    -41.900337925625390163
  3.70    -0.031343215802721648404    -41.894709090769246648
  3.80    -0.0313483584374854521974    -41.8889243463071873528
  3.90    -0.031353642114924068781    -41.8829835528422633912
  4.00    -0.0313590671483718546309    -41.8768865669945043133
  4.10    -0.0313646338599483238421    -41.870633241379327318
  4.20    -0.0313703425806075357171    -41.8642234245853076009
  4.30    -0.0313761936501886418023    -41.8576569611513035487
  4.40    -0.0313821874174675758945    -41.8509336915429312853
  4.50    -0.0313883242402098694595    -41.8440534521283821717
  4.60    -0.0313946044852245719561    -41.8370160751535778985
  4.70    -0.0314010285284192551752    -41.8298213887166558069
  4.80    -0.0314075967548560763131    -41.8224692167417793776
  4.90    -0.0314143095588088737472    -41.8149593789522668691
  5.00    -0.0314211673438212660007    -41.8072916908430319841
  5.20    -0.031435319517903565949    -41.7914820043328039209
  5.40    -0.03145005669311527517385    -41.77503859551110019548
  5.60    -0.03146538243765946047823    -41.75795983314176459256
  5.80    -0.03148130047394348057442    -41.74024401544570096157
  6.00    -0.03149781468063746999111    -41.72188936904720727687
  6.20    -0.03151492909476993017894    -41.7028940478726394802
  6.40    -0.03153264791385123005033    -41.6832561320006583294
  6.60    -0.03155097549801429254268    -41.66297362646336339583
  6.80    -0.03156991637216001731027    -41.64204445999768844849
  7.00    -0.031589475228093043600651    -41.620466483746523424951
  7.20    -0.031609656926631273166316    -41.598237469909140709307
  7.40    -0.031630466499670121030324    -41.575355110340649694344
  7.60    -0.031651909152179731059224    -41.551817015100374570848
  7.80    -0.031673990264110348055973    -41.527620710949263670946
  8.00    -0.031696715392177661799776    -41.502763639796691223083
