  0.20    -0.0555697    -5.9994179
  0.30    -0.0555874732    -5.99868979
  0.40    -0.05561253527    -5.997669771
  0.50    -0.0556450636    -5.996357064
  0.60    -0.055685287328    -5.9947506931
  0.70    -0.055733485966    -5.99284942967
  0.80    -0.0557899880449    -5.99065177311
  0.90    -0.05585516895286    -5.988155924437
  1.00    -0.05592944749925    -5.985359759405
  1.10    -0.05601328083715    -5.982260799436
  1.20    -0.056107157275542    -5.9788561819861
  1.30    -0.05621158645368    -5.9751426320633
  1.40    -0.0563270863039293    -5.97111643732191
  1.50    -0.0564541662197987    -5.96677342987252
  1.60    -0.0565933058991173    -5.96210897874548
  1.70    -0.05674492948165933    -5.957117997739231
  1.80    -0.05690937488280734    -5.95179497403556
  1.90    -0.05708685867468308    -5.946134023274954
  2.00    -0.05727743750388725    -5.940128976500117
  2.10    -0.05748096784958319    -5.9337735032022158
  2.20    -0.057697066854753473    -5.927061272378046
  2.30    -0.057925077876192211    -5.9199861498892544
  2.40    -0.0581640450924332001    -5.91254242562347502
  2.50    -0.0584127017315933601    -5.9047250584783812
  2.60    -0.0586694759900098826    -5.89652992192365528
  2.70    -0.05893251736131464212    -5.887954029057661813
  2.80    -0.05919974392794772939    -5.878995714918004067
  2.90    -0.0594689084720439443    -5.869654756207954459
  3.00    -0.0597376785482765359    -5.859932414666874791
  3.10    -0.060003723531771212766    -5.849831399165369328
  3.20    -0.060264800622488070695    -5.8393557515326346505
  3.30    -0.060518832098975323545    -5.8285106700606630781
  3.40    -0.060763967662760145078    -5.8173022908032260499
  3.50    -0.060998628088052026    -5.8057374492350629
  3.60    -0.061221529024348    -5.7938234436043
  3.70    -0.06143168615676    -5.7815678172802
  3.80    -0.061628404645578    -5.7689781718781
  3.90    -0.0618112567020839    -5.75606201722659
  4.00    -0.0619800513684511    -5.74282665929752
  4.10    -0.06213480023424746136    -5.729279123563855499
  4.20    -0.06227568216066701427    -5.71542610899851452
  4.30    -0.06240300929555734673    -5.701273966906228668
  4.40    -0.0625171958947206577    -5.6868286986887541
  4.50    -0.062618730805674920129    -5.6720959671487517837
  4.60    -0.062708153956512019371    -5.6570811167562700396
  4.70    -0.062786036826866889786    -5.6417891992223588424
  4.80    -0.062852966642228996684    -5.6262250016106478709
  4.90    -0.062909533900215795489    -5.6103930749951915332
  5.00    -0.0629563227803875761949    -5.59429776231156545286
  5.20    -0.0630228295707501448006    -5.5613334647821134288
  5.40    -0.0630568089668039    -5.52736362976002
  5.60    -0.0630621998162332    -5.4924178885012
  5.80    -0.063042526178671    -5.45652449370833
  6.00    -0.06300090407965438    -5.419710704713714
  6.20    -0.06294006858339579    -5.382003071717265
  6.40    -0.06286240998982484    -5.343427642508229
  6.60    -0.062770012593465398    -5.3040101111871507
  6.80    -0.062664692390180849    -5.263775924121446
  7.00    -0.062548031921193588    -5.2227503545834209
  7.20    -0.0624214115056264966    -5.18095855447756484
  7.40    -0.0622860367110334456    -5.13842558924047137
  7.60    -0.0621429622279837327    -5.09517646027488616
  7.80    -0.0619931124650097673    -5.0512361180271741
  8.00    -0.06183729923533358845    -5.006629467917812265
  8.20    -0.06167623690983868521    -4.961381370693416872
  8.40    -0.06151055538727581738    -4.915516638314784627
  8.60    -0.061340811197447306756    -4.8690600261756803362
  8.80    -0.06116749701436627279    -4.8220362222232947823
  9.00    -0.060991049818535416913    -4.7744698333959816145
  9.20    -0.060811857912679987667    -4.7263853696874430218
  9.40    -0.0606302669643643067473    -4.67780722607500965379
  9.60    -0.0604465852220797519118    -4.62875966250313922045
  9.80    -0.0602610880284097823012    -4.57926678208463088387
 10.00    -0.0600740217343828735423    -4.52935250766626601289
 11.00    -0.059122140868165298800809    -4.2742816568106714134806
 12.00    -0.058156214326861301151077    -4.0121137682648986517574
 13.00    -0.0571887806551062207    -3.74546827402284477
 14.00    -0.056227726141197413202    -3.4766332847571061383
 15.00    -0.0552782701449551679441    -3.20748201977748371657
 16.00    -0.054344073478432686709    -2.93941473525978298381
 17.00    -0.0534278516845286847066    -2.67333604734827651038
 18.00    -0.0525317032142102095614    -2.40966978495840891357
 19.00    -0.0516572767800877591148    -2.14840565994809379108
 20.00    -0.05080585415604775123324    -1.88916676526182011985
 22.00    -0.049175564403899942377    -1.3738765845401918319
 24.00    -0.04764518401470407775    -0.8562201567428795302
 26.00    -0.0462153999514961745216    -0.326871870652525056732
 28.00    -0.0448843162967900301021    0.22420625648169414141
 30.00    -0.043648446568777455617    0.80733596740990291876
 32.00    -0.04250346981682451943    1.433012854089742164
 34.00    -0.04144471686428787997    2.111880572327112251
 36.00    -0.0404674231361242589    2.85463670615012075
 38.00    -0.039566808920993772422    3.6717882103786931998
 40.00    -0.038738053174302755512    4.573240041791958809
 42.00    -0.0379762269008817069    5.567770552479046901
 44.00    -0.03727624614677373838    6.662510579225838125
 46.00    -0.0366328866396389994    7.86257018875497212
 48.00    -0.0360408717583927886    9.17092309339240967
 50.00    -0.035495013305252976039    10.588573357558469764
 55.00    -0.03430077996790031525    14.60443553521007626
 60.00    -0.0332993320199785728    19.2662339869104582
 65.00    -0.032442605105779011    24.535427204885521
 70.00    -0.03169746750595322    30.38136220749966
 75.00    -0.0310410340488755    36.78318673464946
 80.00    -0.030456983378732723    43.7273463200098778
 85.00    -0.029933211091349741    51.204939599668643
 90.00    -0.0294604199073124    59.20988610266994
 95.00    -0.02903126689390069    67.7378160943115
100.00    -0.0286398281046013    76.785430066684
